user_id,amount,time_delta,device_type,ip_region,is_fraud
1803,1335.0188751516964,13838,pos,IN,0
1795,1107.9346270823576,44160,pos,IN,0
1629,1108.5119256047426,12689,web,US,0
1860,4109.519405984443,9788,mobile,OTHER,0
1174,1005.7997338501283,34758,mobile,IN,0
1075,811.1216086827061,68141,pos,OTHER,0
1612,826.5966466449348,60540,web,IN,0
1925,437.80709772179057,64,web,EU,0
1662,3942.0907248946905,77689,pos,OTHER,0
1399,317.12603483926796,84733,mobile,EU,0
1781,4785.2545776392635,43782,web,US,0
1969,666.663966116008,14960,mobile,OTHER,0
1070,4593.739357745789,31281,web,IN,0
1179,3129.1265872203226,44259,mobile,IN,0
1123,1744.4879854345265,27468,web,EU,0
1380,2214.1157282142835,16057,mobile,OTHER,0
1292,788.5877511383073,3136,mobile,OTHER,0
1796,1707.7054602280707,17565,mobile,OTHER,0
1194,691.7608321851072,63259,pos,US,0
1910,1029.2416792927036,64661,mobile,OTHER,0
1227,2893.4697192247104,27463,mobile,US,0
1430,559.249410943133,56683,web,IN,0
1941,3650.7898954195093,2729,web,EU,0
1435,942.8343874428081,7632,pos,EU,1
1786,1519.300426494391,10885,web,OTHER,0
1460,5693.262502928896,24975,mobile,EU,0
1617,2286.7316919937434,36037,pos,OTHER,0
1020,2074.681330821229,84615,pos,IN,0
1063,2486.8673373546176,10275,pos,IN,0
1164,5004.789488225205,18852,mobile,IN,0
1026,571.4046248651284,61817,mobile,EU,0
1310,1899.9081021313364,48527,web,OTHER,0
1284,1022.9645265585792,53468,web,US,0
1659,23.85225519405087,69496,web,IN,0
1280,267.7506667446861,79431,pos,IN,0
1837,786.0611623295696,26966,mobile,US,0
1830,1664.8183632899709,30559,web,US,0
1163,4265.258972347108,59808,mobile,EU,0
1897,3131.934392486338,52521,pos,IN,0
1917,1611.886867722068,43946,mobile,EU,0
1223,153.4822333227072,81227,mobile,IN,0
1783,673.4821586182803,57025,pos,EU,0
1145,913.6493816767736,82668,web,EU,0
1964,1944.2263516474193,17706,mobile,US,0
1949,134.25413275409326,57080,mobile,OTHER,0
1867,1510.8689743690043,52901,pos,OTHER,0
1029,4634.678324815801,48711,mobile,OTHER,0
1044,2444.495528942355,45111,mobile,IN,0
1786,3189.8554579751835,4790,mobile,US,0
1470,2289.3688846162095,534,pos,US,0
1033,462.8280959941306,50971,mobile,US,0
1652,234.1551642430458,28777,pos,IN,0
1426,3537.9305599424756,48303,web,EU,0
1829,2378.197520267596,18726,mobile,EU,0
1885,1711.6219296449453,64368,pos,OTHER,0
1220,419.6721422348203,72231,pos,OTHER,0
1867,1849.376612579965,70543,mobile,IN,0
1533,63.64560386934651,42429,pos,IN,0
1691,253.0301507655718,4486,web,OTHER,0
1947,747.6135756242171,66772,web,EU,0
1366,1173.0327428134788,43675,web,EU,0
1931,256.95009973282737,66682,web,US,0
1840,255.53080186154637,23805,pos,OTHER,0
1742,2588.4782956513814,47245,pos,OTHER,0
1914,1686.6354803254392,1476,web,EU,0
1549,1526.032217535096,52074,web,US,0
1581,1204.54636165459,10048,web,OTHER,0
1115,7505.181709556067,77693,web,EU,0
1238,102.16617590047366,48445,web,EU,0
1334,398.4321606951611,56849,pos,EU,0
1440,2085.453327567976,21800,web,US,0
1147,293.21162046576677,64857,web,US,0
1008,1780.1787015059274,80469,mobile,EU,0
1287,1677.5542492740028,44240,pos,US,0
1387,7081.276422334436,57896,web,US,0
1049,4297.780240525659,40944,pos,US,0
1849,5821.067682718804,62560,mobile,US,0
1516,241.1792722714362,24004,mobile,IN,0
1915,4052.1570276019343,22502,web,OTHER,0
1854,276.43479357520107,31093,web,OTHER,0
1637,2004.4172967865031,80520,web,US,0
1586,2546.4897201195245,29769,web,EU,0
1676,350.73994583676443,34605,mobile,OTHER,0
1277,2002.9314607852516,46761,pos,US,0
1953,107.77329351943341,6477,web,OTHER,0
1835,694.2020856542005,75499,pos,EU,0
1988,5080.631388131448,28440,web,US,0
1299,376.8349896183279,3401,web,EU,0
1801,134.99510674435584,24611,mobile,OTHER,0
1588,1172.8167491212303,51357,web,IN,0
1809,3802.49978280738,29576,web,EU,0
1648,159.54231669074713,19729,web,US,0
1617,878.6706609194615,29068,mobile,US,0
1606,4600.671939524497,45263,pos,EU,0
1134,251.4791980198497,1629,mobile,IN,0
1579,744.066000352559,75058,web,OTHER,0
1146,3013.9486815603177,25381,web,OTHER,0
1489,1567.0673466700778,59854,web,OTHER,0
1477,3571.5524964969654,28924,pos,OTHER,0
1158,236.6560026061774,34059,pos,OTHER,0
1383,5065.359781167659,56163,web,US,0
1162,5464.023843061358,62395,web,US,0
1440,337.5783165950475,65079,pos,EU,0
1852,68.9250684906913,18971,mobile,EU,0
1188,9178.865730664313,38892,mobile,OTHER,0
1414,1316.531708276713,4931,pos,OTHER,0
1338,1697.6165531486458,35319,pos,OTHER,0
1606,1913.7293355070829,50108,web,IN,0
1180,3118.14048902794,61954,pos,EU,0
1287,3342.498647526275,49109,pos,US,0
1833,431.1575339638494,32575,web,OTHER,0
1186,540.0425349204141,9858,pos,EU,0
1883,4188.428711846008,23514,web,IN,0
1137,3424.2440784202477,23594,mobile,IN,0
1129,1922.677566138752,18885,mobile,OTHER,0
1193,10479.779630639632,58987,mobile,US,0
1315,2657.4396412441906,5308,web,EU,0
1983,486.2761527753151,12905,mobile,US,0
1784,3749.9873650087384,83418,mobile,OTHER,0
1863,1071.3730086232194,60549,web,OTHER,1
1143,73.64471693892152,13583,web,IN,0
1015,775.5095651569274,57966,mobile,IN,0
1301,2884.0474580387286,8026,mobile,EU,0
1422,6448.0886766276235,49445,mobile,OTHER,0
1244,646.3046493160718,41615,pos,OTHER,0
1926,566.095851855195,43945,web,EU,0
1106,1658.4680624821897,61188,web,US,0
1087,3339.266686645776,84725,web,IN,0
1128,2744.985542765453,7605,web,OTHER,0
1906,1641.7743063306355,27291,mobile,OTHER,0
1886,1996.0304813772527,71740,web,US,0
1340,554.4049048493819,50774,pos,US,0
1003,1133.2908032639484,7872,pos,US,0
1326,589.7239098484666,80199,mobile,IN,0
1409,4315.549653139147,76982,mobile,EU,0
1878,238.81635253705784,76575,web,OTHER,0
1305,2277.2477099504,3506,mobile,IN,0
1907,602.9757298069533,41479,mobile,US,0
1606,1290.9148993607314,84606,mobile,OTHER,0
1720,711.6728204888913,14419,pos,OTHER,0
1224,780.8928615241756,16412,web,IN,0
1970,603.272666683113,9499,mobile,US,0
1347,2795.05783573564,56258,web,US,0
1991,910.5165002975654,56059,web,EU,0
1320,2591.8620131485222,22204,web,US,0
1558,1217.8691767490247,85311,pos,IN,0
1987,1584.8128806938248,46918,web,EU,0
1180,1567.402271447985,20931,web,EU,0
1617,7447.114007548548,79030,mobile,EU,0
1710,914.76705583165,13639,mobile,EU,0
1385,465.59019449500965,5725,pos,EU,0
1617,4856.113882161472,65739,web,IN,0
1791,384.3542215781316,2028,pos,OTHER,0
1771,3596.636009090616,14808,web,US,0
1107,325.5435593161318,63110,pos,OTHER,0
1530,2150.1294485119147,41850,web,OTHER,1
1409,326.31076578145655,179,mobile,US,0
1970,5130.130028524219,5818,pos,US,0
1295,1664.8565773118967,72722,mobile,OTHER,0
1817,798.7886626587521,3985,web,US,0
1170,302.39655981954024,64097,pos,EU,0
1330,927.8593816945988,75773,mobile,US,0
1492,2441.695679516327,14636,mobile,US,0
1194,972.106301667447,74079,mobile,EU,0
1011,564.9755354028149,31343,web,EU,0
1194,1722.703063167986,54681,pos,EU,0
1489,1081.957566613136,7989,mobile,US,0
1794,362.57914541820804,32071,web,EU,0
1880,334.443447174287,78133,web,EU,0
1181,2458.3213455865193,23660,web,IN,0
1961,7351.681301250444,75953,pos,IN,0
1816,530.7822658720569,19172,web,US,1
1655,2966.920210155215,53779,web,EU,0
1897,183.3682691102336,55714,pos,US,0
1315,961.1616834729414,22737,pos,IN,0
1693,1413.2275096605101,70345,web,IN,0
1029,625.9914061265652,57782,web,EU,0
1595,1508.2520003796046,71274,mobile,US,0
1677,4284.5825447173065,65500,pos,IN,0
1795,5780.510174184699,35127,pos,OTHER,0
1792,211.95909081898233,29653,mobile,EU,0
1095,634.4852480663199,5391,web,US,0
1380,7739.260571986393,86137,web,OTHER,0
1777,630.5681481921874,65943,web,EU,1
1443,2359.9094636963973,53493,web,EU,0
1297,584.5952658852552,49218,mobile,IN,0
1807,881.248811135808,60334,pos,US,0
1736,424.6025532989107,84105,pos,IN,0
1844,3880.057667650623,75970,web,OTHER,0
1360,4285.167645215372,58857,mobile,OTHER,0
1373,704.5478792061227,48482,web,OTHER,0
1553,3469.8869019313715,74658,web,OTHER,0
1302,887.0868961518571,28613,mobile,OTHER,0
1420,208.54315729701315,10796,mobile,US,0
1245,2838.2665879119904,17565,pos,US,1
1719,1814.8911759949565,48604,pos,EU,0
1236,641.4643697426296,42000,web,EU,0
1533,583.3794929513627,66638,web,US,0
1184,7428.260824650781,514,pos,EU,0
1467,3968.277864071476,65016,mobile,IN,0
1753,3319.3406907711546,11325,web,US,0
1362,273.97232670934756,15492,web,IN,0
1282,2814.5234908302405,79230,mobile,OTHER,0
1552,482.97205436942585,81460,web,OTHER,0
1335,7578.6325075373015,34601,mobile,EU,0
1161,106.98972256378397,64180,pos,US,0
1159,868.1566293336675,10873,pos,OTHER,0
1473,1119.4990364793457,43059,pos,EU,0
1600,3476.8497113115523,72674,pos,IN,0
1321,2906.7736619207967,11359,pos,US,0
1011,939.9821224785134,71344,web,EU,0
1423,1667.3962181126133,26504,pos,OTHER,0
1072,3610.846756696618,80396,web,IN,0
1587,36.73448389774576,61795,web,IN,0
1857,3240.7762912432318,52269,mobile,EU,0
1200,5871.007002439894,47906,web,US,0
1521,65.17969670572329,62669,web,EU,0
1863,93.30497412435818,22235,pos,OTHER,0
1504,844.7566844801679,76616,pos,US,0
1737,183.72529903289995,56751,mobile,OTHER,0
1687,1305.0705645452472,30976,mobile,IN,0
1787,2609.138889738071,69880,web,IN,0
1038,1673.5697290017235,70165,mobile,OTHER,0
1059,437.38670897239774,28107,pos,OTHER,0
1577,2127.3281100863624,74518,pos,IN,0
1320,2309.441551943209,67779,pos,EU,0
1434,5389.654689879594,58439,web,EU,0
1635,317.5153118741735,48398,web,EU,0
1675,2357.4950731599256,50511,mobile,OTHER,0
1407,4847.861358204126,36425,pos,OTHER,0
1922,1392.5607811625785,49460,web,IN,0
1385,898.2061270266513,51276,web,US,0
1670,374.46598246385463,54035,mobile,EU,0
1568,4031.6101518902306,68379,pos,EU,0
1077,1002.563869446586,16018,pos,EU,0
1193,5177.401938947716,79373,mobile,IN,0
1284,3764.5717543990036,79723,mobile,US,0
1526,945.2616804394224,34433,mobile,US,0
1523,1706.2296004659122,22758,mobile,US,0
1612,55.100156922863306,47189,pos,EU,0
1155,610.9356857422327,31117,pos,OTHER,0
1339,2477.631312041702,36717,mobile,EU,0
1124,2265.854411960294,58739,web,US,0
1870,871.9603648482887,20457,web,IN,0
1279,3306.8635296860934,3635,pos,US,0
1916,537.9458421660764,49367,pos,EU,0
1905,1237.0835017402098,20857,mobile,OTHER,0
1621,1279.3289834743705,67996,web,US,0
1845,833.5074778468866,60616,pos,OTHER,0
1868,6187.40041362375,83127,web,US,0
1657,2385.9604462497487,74138,mobile,OTHER,0
1727,1549.5794543388492,69006,pos,OTHER,0
1909,1428.8033035690084,24792,pos,US,0
1673,347.03150580970686,37616,web,IN,0
1127,931.0255272079282,349,web,EU,0
1313,2234.204242255417,36420,pos,EU,0
1331,5169.106235158387,2879,web,US,0
1149,3390.6895380820756,11858,web,OTHER,0
1453,714.4639236887291,44030,mobile,EU,0
1035,1138.1691413169237,85915,web,OTHER,0
1684,173.11573214678478,63215,pos,IN,0
1419,215.5542511411398,65539,mobile,US,0
1021,1270.6261187850541,25659,pos,IN,0
1205,1510.979032577851,23268,mobile,OTHER,0
1638,613.123951473064,79890,mobile,OTHER,0
1847,2058.821937257406,67054,web,US,0
1956,2430.6114639577054,53999,web,OTHER,0
1355,710.8261426184292,85500,pos,US,0
1439,2841.148319326905,78712,web,US,0
1728,460.3487168285396,51532,mobile,IN,0
1095,1571.6277748517973,53417,web,EU,0
1928,3262.151599915279,30368,pos,EU,0
1940,1540.0956971857713,17233,mobile,OTHER,0
1163,4771.123101102323,59049,pos,EU,0
1147,120.56448072990882,61438,web,OTHER,0
1529,1774.9879616430117,49358,mobile,EU,0
1293,1649.956393776576,26469,pos,IN,0
1194,2159.6988066248473,66057,web,EU,0
1662,3584.4011971863074,21498,web,OTHER,0
1479,2588.1822554915557,6259,pos,OTHER,0
1876,3123.9900286769202,55960,mobile,EU,0
1122,681.650225319381,34903,pos,US,0
1399,980.4041133700179,15455,web,IN,0
1698,1971.158226430205,37607,pos,US,0
1964,1612.45918661276,51628,web,EU,1
1451,6493.72129391595,54970,mobile,US,0
1660,413.64124606993016,786,pos,EU,0
1103,865.5031589742679,73680,mobile,OTHER,0
1754,1700.796411652947,47819,pos,US,0
1461,4049.357847750297,13636,web,IN,0
1742,5299.992576260743,76519,mobile,US,0
1990,819.055692208868,13410,web,OTHER,0
1717,138.9326703771589,48757,pos,OTHER,0
1709,1095.047329199119,18542,web,OTHER,0
1395,1002.8866946995945,58023,pos,US,0
1911,8608.21624185375,69065,mobile,OTHER,0
1336,1127.964971212629,36328,web,OTHER,0
1598,729.7685233168371,46889,web,US,0
1141,909.4494947125966,24947,pos,US,0
1316,1011.4316707444107,24557,pos,EU,0
1710,3446.7858682997125,21776,pos,US,0
1557,168.9707244649526,836,mobile,OTHER,0
1799,761.0778715656705,51646,web,IN,0
1526,6781.612627010715,35748,pos,OTHER,0
1555,332.3512253352958,43286,pos,OTHER,0
1400,2714.2582359850735,44885,web,OTHER,0
1680,881.3355326721971,16105,mobile,US,0
1309,1743.5217656346395,14928,web,IN,0
1494,209.7169245462901,4522,pos,OTHER,0
1555,731.7533502036932,44087,web,US,0
1609,1389.7571237153472,14281,pos,EU,0
1772,527.1517075481911,63267,pos,IN,0
1108,1561.2043360922635,30754,web,IN,0
1794,496.30567036498684,51529,web,US,0
1371,2100.2189181251933,49606,mobile,EU,0
1854,4694.20992100178,68996,pos,OTHER,0
1615,178.7307724875863,28078,pos,EU,0
1767,488.2646548426821,66685,pos,IN,0
1890,3721.22933658882,37346,pos,US,0
1205,1996.9194431118406,31037,pos,EU,0
1846,163.95848356738844,49274,web,OTHER,0
1042,1332.426806841844,20003,pos,EU,0
1864,470.83340605997034,62021,web,EU,0
1244,444.02936263072775,48441,mobile,US,0
1286,5648.449400712083,39399,pos,US,0
1354,2867.1203791983553,59517,mobile,IN,0
1784,2382.9727934715715,71467,web,US,0
1475,546.0567736648939,78925,web,EU,0
1082,252.42717051026636,53966,mobile,OTHER,0
1109,4093.2924124849837,19692,pos,IN,0
1949,11.793844122769126,69179,web,US,0
1189,982.3611278998798,19202,web,EU,0
1982,650.387169122877,7422,web,EU,0
1799,1689.6906755230295,13555,web,IN,0
1935,576.7204337083476,58829,web,IN,0
1908,745.624213145936,57621,web,US,0
1250,3794.7714402899833,71125,mobile,US,0
1723,1848.5894742896148,74853,pos,OTHER,0
1290,314.90481283359935,60246,pos,IN,0
1644,2592.6992336268027,45563,pos,IN,0
1200,465.0225875466071,28235,pos,EU,0
1796,1134.8093407518531,85323,mobile,OTHER,0
1325,2080.350394126254,15330,mobile,US,0
1510,634.7148925249518,15699,pos,OTHER,0
1408,969.3634618638554,47610,web,OTHER,0
1606,2649.6430485691717,16549,pos,EU,1
1789,5558.371378489899,39758,web,IN,0
1961,1506.8352222967592,65235,web,IN,0
1940,20.042029246791767,18341,mobile,IN,0
1836,826.3809982162205,69397,web,US,0
1507,1017.1042031729631,84696,mobile,IN,0
1730,828.5282725361855,27866,pos,OTHER,0
1600,1146.3556904984216,59768,mobile,OTHER,0
1071,2002.9689080633314,13744,web,IN,0
1246,258.23208528395844,71763,web,OTHER,1
1640,636.6413793235236,78255,web,US,0
1723,1417.1230917065182,49935,pos,IN,0
1939,758.3474748062112,56973,mobile,US,0
1854,9440.115914396787,25531,pos,IN,0
1607,1129.2668451028742,59337,mobile,US,0
1586,4077.3540968019333,59004,pos,US,0
1934,4536.557401756009,32909,pos,US,0
1565,3615.863066605299,67187,web,OTHER,0
1343,96.06720685224983,40654,pos,US,0
1970,5903.305674478093,47033,pos,EU,0
1924,275.6355598748936,33784,mobile,US,0
1053,70.01873231873479,53536,pos,US,0
1729,1070.1328372301487,71829,web,US,0
1527,432.91697435756674,60528,pos,US,0
1610,407.16359640284315,25552,mobile,IN,0
1531,678.8480953171421,43544,mobile,OTHER,0
1557,571.1169384464738,19505,pos,OTHER,0
1962,2309.0666680354516,16372,pos,OTHER,0
1192,413.5005827311186,50976,mobile,IN,0
1894,1566.6615902368849,86347,web,US,0
1057,8599.27863208288,29037,pos,US,0
1436,1132.6147266895464,81084,web,OTHER,0
1110,2053.735821353275,53757,web,EU,1
1128,6971.660267422368,9306,pos,US,0
1848,296.16260042647764,74350,web,US,0
1705,1084.6566936352644,66437,mobile,US,0
1924,3796.806952353818,3748,web,IN,0
1851,5385.506085377395,45025,mobile,US,0
1325,1838.7713222558796,50624,pos,OTHER,0
1007,309.6165312393436,23246,web,US,0
1028,4634.820569135288,3104,mobile,OTHER,0
1111,383.4025773861912,65610,mobile,EU,0
1946,870.4404105748454,68034,pos,IN,0
1672,941.6334482748628,29578,web,EU,0
1130,1185.8492267065978,59747,mobile,US,0
1187,3122.875319667742,8488,mobile,EU,0
1674,3240.43539321226,49450,pos,US,0
1708,2543.469105612629,45568,web,OTHER,0
1474,44.75437308298846,64850,web,US,0
1363,1664.1064488404174,72054,mobile,IN,0
1203,2752.632266312889,5616,web,EU,0
1211,1176.2242999548334,76005,web,US,0
1620,5798.519915506244,10880,web,OTHER,0
1275,3472.390565631211,51997,web,EU,0
1072,2033.079033252321,13079,web,IN,0
1678,128.91744049952197,54776,web,US,0
1771,2113.096517665184,4591,web,IN,0
1242,4851.305161785996,54101,mobile,OTHER,0
1786,954.2833270285005,10911,mobile,EU,0
1101,3641.9546756704144,31977,web,EU,0
1986,751.3111489605838,21575,web,EU,0
1684,1688.420624101946,40653,pos,OTHER,0
1170,2090.6611297480376,33431,mobile,US,0
1652,2266.3766444974035,73736,pos,US,0
1908,4283.473462129038,55628,mobile,US,0
1187,534.7715967999469,52240,pos,IN,0
1440,608.6247457897774,53914,pos,OTHER,0
1085,2435.0686503269603,9478,pos,EU,0
1475,390.06920231747023,52773,mobile,OTHER,0
1051,1248.2514641614252,65697,mobile,OTHER,0
1110,40.47558745223391,43359,web,OTHER,1
1948,303.92460512179747,44206,mobile,EU,0
1876,2271.671438018648,71997,mobile,EU,0
1853,2752.3839528174003,62377,mobile,IN,0
1042,245.05637700100715,81938,mobile,OTHER,0
1210,516.7891393536503,22895,web,US,0
1967,208.2879486378163,59920,web,IN,0
1199,1136.248720519464,2919,mobile,EU,0
1809,269.61543240297095,25630,pos,EU,0
1857,1150.0031489848136,16700,pos,IN,0
1751,2634.2699836373886,53985,mobile,US,0
1626,2300.160458569276,51364,web,OTHER,0
1025,658.2876733060582,7070,pos,OTHER,0
1918,2240.259572419466,54286,web,US,0
1298,5254.197899009276,70064,web,OTHER,0
1076,853.9630306530555,19100,pos,EU,1
1923,798.3274681589003,57978,mobile,IN,0
1136,1694.642761577027,15623,web,US,0
1019,563.404802157202,26282,pos,IN,0
1439,2108.6871071434452,39434,web,OTHER,0
1210,3570.7013470709717,39876,pos,OTHER,0
1751,1229.8498150322678,81068,mobile,EU,0
1550,2275.791715146651,5133,mobile,EU,0
1434,2110.447223360584,58017,mobile,OTHER,0
1779,78.86583997810476,43240,web,OTHER,0
1206,405.25171040239246,60892,mobile,EU,0
1990,4479.78408146415,39551,mobile,EU,0
1438,5590.229800063856,27197,mobile,US,0
1973,3032.256190508646,81530,mobile,EU,0
1778,5082.906976507425,53850,pos,US,0
1665,730.9950716507981,47359,pos,US,0
1041,569.2693656716291,39514,web,IN,0
1410,969.9915033894824,39029,pos,EU,0
1522,113.86464043832842,80482,pos,US,0
1805,3320.1114914813775,83106,pos,IN,0
1609,8292.38993280591,38878,pos,IN,0
1426,3474.875464189259,22826,pos,EU,0
1274,1619.2511421085762,66452,mobile,EU,0
1447,699.9150286125974,23849,web,IN,0
1901,440.54008894351796,13670,pos,US,0
1941,905.31115110938,9876,pos,EU,0
1883,2199.04258065917,80390,web,IN,0
1741,1185.0171913283325,67962,pos,IN,0
1368,5438.0146257384185,33194,pos,US,0
1937,3851.3179913124977,16553,web,OTHER,0
1219,216.0628608942337,33283,mobile,US,0
1576,282.03347353806606,36204,mobile,IN,0
1866,2255.500524095769,84537,web,US,0
1231,524.726342885098,76106,mobile,EU,0
1327,3131.127978890606,68741,mobile,IN,0
1442,1789.8323203151556,73302,mobile,US,1
1051,522.2893889974281,76233,mobile,US,0
1885,1302.8085227674783,24929,pos,US,0
1942,1042.008812393479,48911,web,US,0
1375,4129.647554414322,14680,mobile,IN,0
1262,65.38210368791314,34174,mobile,US,0
1266,4523.728904182156,44900,web,EU,0
1358,2111.580843839449,47866,pos,OTHER,0
1316,2675.299367815898,38183,mobile,OTHER,0
1323,5.221737492300328,39110,mobile,OTHER,0
1920,1979.0105436381964,4175,pos,EU,0
1907,1775.8252707975182,17062,web,OTHER,0
1665,1540.9445795104307,65750,mobile,IN,0
1869,3082.3145849977427,65525,mobile,IN,0
1877,1623.2808705086202,62109,web,EU,0
1651,3891.1810541177383,78813,pos,EU,0
1938,529.5762639898588,74622,web,IN,0
1562,3279.6147527546473,28482,mobile,EU,0
1628,395.2264155948567,51939,pos,EU,0
1420,3354.5535283551835,31277,pos,IN,0
1045,5642.3320507713315,64851,pos,IN,0
1820,818.0252130241412,30602,web,US,0
1599,1509.5614567579887,50325,web,US,0
1719,2147.8141206452547,21265,web,OTHER,0
1888,165.61499505487146,79427,mobile,EU,0
1268,1362.7562891244238,46313,web,IN,0
1600,894.4030930479181,42853,pos,OTHER,0
1380,4118.581969464758,47908,mobile,US,0
1117,4185.937546369914,21059,mobile,EU,0
1565,2413.1493027073952,81658,mobile,OTHER,0
1952,2132.6259924854758,37353,pos,EU,0
1115,2646.176899593908,5022,web,OTHER,0
1629,911.3713277589819,22615,pos,EU,0
1259,1036.77242205841,59132,web,EU,0
1074,1613.5489794426271,42951,mobile,IN,0
1479,5562.149328087918,43421,mobile,EU,0
1304,2574.707914353099,2632,pos,US,0
1006,1601.416874350776,6346,web,IN,0
1365,2942.9466024672124,47675,mobile,EU,0
1633,926.8993062525133,26845,pos,US,0
1522,2622.1266767197485,71837,pos,US,0
1347,1057.5591659661488,84097,web,OTHER,0
1437,656.0678189573041,5363,web,IN,0
1214,1881.8024392254779,8098,web,IN,0
1428,2322.321963415893,5600,mobile,OTHER,0
1790,1229.7575487204497,47374,pos,OTHER,0
1497,1667.122034979696,4259,web,OTHER,0
1539,2368.7722624960193,53272,pos,IN,0
1746,2919.537819737245,72177,mobile,US,0
1366,4518.504903966914,37057,mobile,US,0
1312,875.5971095925925,17262,web,EU,0
1537,6051.4451552849905,51697,mobile,IN,0
1920,2028.2471374847494,37828,pos,IN,0
1053,3099.527556836912,15142,pos,OTHER,0
1540,2406.4064909009353,26753,mobile,IN,0
1466,460.2651488456941,81439,mobile,IN,0
1864,148.23707705349108,52681,mobile,US,0
1163,2591.3464172325266,18793,pos,IN,0
1781,1431.0010008185188,37629,mobile,US,0
1333,2422.756100596702,53101,web,US,0
1546,1295.746587901871,67871,web,IN,0
1797,748.614743715009,768,pos,US,0
1347,670.9955690346276,26993,mobile,OTHER,0
1272,2622.6122394964636,29571,mobile,US,0
1962,648.0838561249059,64698,mobile,IN,0
1719,2508.265909474186,77274,web,OTHER,0
1749,968.887175078516,78909,web,OTHER,0
1413,2947.1794490965262,86127,web,IN,0
1499,308.1911895151663,61581,web,EU,0
1092,458.7758719445272,745,web,US,0
1684,2316.1616444903507,20559,pos,US,0
1078,1643.0119265039684,58862,pos,EU,0
1621,456.0065378269143,32260,mobile,OTHER,0
1216,4662.525009121515,21451,mobile,EU,0
1946,645.7734902284609,56950,web,IN,0
1357,1093.1522439103612,36930,mobile,EU,0
1617,452.0151521222666,46590,pos,OTHER,0
1506,982.1362509942408,75123,pos,IN,0
1558,1353.1573985353596,287,mobile,IN,0
1180,699.8159390374105,68784,web,IN,1
1575,2931.486324751049,43563,pos,US,0
1245,1001.5294054696402,70636,mobile,US,0
1243,2615.040299606455,16388,web,IN,0
1505,464.0461542279622,22320,mobile,EU,0
1421,946.531478028119,412,web,US,0
1319,16.18186478182672,20730,web,OTHER,0
1086,2842.9113477605456,85648,pos,US,0
1216,1966.392874929329,15705,pos,EU,0
1489,3405.5566411510986,10110,mobile,US,0
1518,1216.1816498027672,66893,mobile,EU,0
1277,3216.2839421862823,31173,web,EU,0
1848,2085.8777045921483,73886,pos,US,0
1721,7.238949875832288,17985,web,EU,0
1168,585.2399412273548,27461,web,EU,0
1329,1362.007827567008,38475,web,OTHER,0
1649,1928.2712718732948,44450,web,IN,0
1440,135.68178054000794,7197,web,IN,0
1390,2442.1018046998124,51535,web,US,0
1495,1568.491313752025,13550,mobile,EU,0
1380,1492.1649364282684,9822,pos,US,0
1305,690.7510699094759,35565,pos,US,0
1741,1806.8630317197856,11074,web,IN,0
1986,55.755784167283245,7283,web,EU,0
1819,133.7765978170321,61147,web,US,0
1672,2647.541390978506,19190,pos,US,0
1512,776.8954842659359,74784,pos,IN,0
1747,852.2554615997193,10772,web,IN,0
1948,467.36074646182857,61493,pos,IN,0
1187,1179.8123104311112,43726,web,US,0
1929,106.78769572017293,22235,web,EU,0
1515,714.3879388500733,34097,web,IN,0
1912,1497.8438317784342,12237,mobile,IN,0
1643,1253.340784000568,51545,pos,EU,0
1426,16030.67408498448,35922,pos,US,0
1501,984.5464184475385,24577,pos,US,0
1729,978.7776167771066,167,web,EU,0
1259,1400.6730336922615,14653,mobile,IN,0
1512,422.1906231223216,19639,web,OTHER,0
1070,4179.863511507445,15234,web,EU,0
1477,1698.5159082670186,1886,web,OTHER,0
1177,426.65289233232033,53521,mobile,US,0
1456,3154.3441121551236,80245,web,US,0
1188,69.87073274119057,35017,web,OTHER,0
1290,8098.459497537405,68949,mobile,IN,0
1519,4007.1745926157423,64811,web,OTHER,0
1764,1733.2849934964236,11770,web,IN,0
1919,235.9813556284482,81484,pos,EU,0
1978,484.8382069664458,43148,mobile,US,0
1291,655.4397776889655,6450,pos,US,0
1945,551.5906357611469,42180,web,OTHER,0
1755,1376.398923279434,8137,mobile,EU,0
1634,5784.921205646298,71987,mobile,OTHER,0
1810,1174.5948743511603,43000,web,OTHER,0
1282,2166.8439055036993,31053,pos,OTHER,0
1543,2333.2461806652077,61282,web,IN,0
1845,4104.909568303809,11347,mobile,US,0
1376,68.81291873303716,57678,mobile,US,0
1657,1036.1371123343165,14853,web,OTHER,0
1155,3071.7719633421234,72604,web,IN,0
1507,3373.361748239004,31486,web,US,0
1412,5243.725243967086,75226,web,IN,0
1527,2426.6619771728974,83338,pos,EU,0
1354,562.4829052989302,24273,pos,IN,0
1558,1409.0867143499468,3764,pos,IN,0
1762,65.7599154690949,59088,pos,EU,0
1186,2082.168485857631,54849,mobile,US,0
1030,1616.1969106662978,30076,mobile,US,0
1259,2198.242520912315,28693,pos,IN,0
1420,5322.5399220293275,66415,web,IN,0
1528,2324.872445378523,28849,mobile,EU,1
1550,772.6487242458519,19269,web,EU,0
1303,443.1312534599182,76324,pos,US,1
1941,3857.031520302279,41621,mobile,US,0
1985,432.167419672525,76873,mobile,EU,0
1943,352.54278543497486,79024,mobile,IN,0
1038,462.8859949748501,40140,mobile,EU,0
1488,1421.9741309639774,53138,pos,US,0
1643,265.2063743026931,34038,mobile,IN,0
